TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,insurancePremium,totalClaimAmount,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,driverAge,timeAsCustomer,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,educationLevel,claimStatus,incidentSeverity,authoritiesInvolved,numBodilyInjuries,policeReportBool,INCIDENT_STATE,INCIDENT_CITY,incidentTime,AGENT_ID,VENDOR_ID
2020-10-12 00:00:00,TXN00003286,A00009727,PLC00000385,2010-12-04,2020-09-24,2020-09-29,Motor,116.15,2000,Michelle Mcglone,2400 Merry Street,,Nashville,TN,37208,337-53-1318,Y,55,98,Y,4,M,Mortgage,HI,86747154,WNML38645361679826,College,D,Minor Loss,,1,0,OK,Bethany,22,AGENT00837,
2020-10-12 00:00:00,TXN00003294,A00002011,PLC00007790,2017-10-09,2020-10-02,2020-10-05,Motor,70.87,3000,Velma Gallegos,1320 Dunbarton Road,,Montgomery,AL,36117,069-30-4338,Y,27,73,Y,5,M,Mortgage,MI,41806852,CBUJ43323546551951,High School,A,Major Loss,Police,1,1,KY,Louisville,16,AGENT00127,VNDR00092
2020-10-12 00:00:00,TXN00003295,A00001869,PLC00005157,2012-05-15,2020-09-25,2020-09-30,Motor,126.55,2000,David Entrekin,9 South Pinyon Point,,Fayetteville,AR,72701,178-18-9875,N,37,57,Y,2,M,Rent,MI,69609138,SWPY66031340572492,College,A,Total Loss,Police,0,0,TN,Nashville,7,AGENT00631,VNDR00303
2020-10-12 00:00:00,TXN00003300,A00007232,PLC00006945,2011-07-31,2020-10-05,2020-10-07,Motor,70.97,4000,Kevin Gronewald,833 Williamson Road,,Montgomery,AL,36109,551-29-2731,N,45,38,Y,2,M,Rent,MI,83732816,IUJO64595728342209,MD,A,Minor Loss,Ambulance,1,1,CA,Monte Rio,3,AGENT00775,VNDR00434
2020-10-13 00:00:00,TXN00003313,A00002509,PLC00003260,2015-12-21,2020-09-25,2020-09-30,Motor,95.43,1000,Gary Began,2330 39th Street Northwest,,Washington,DC,20007,608-70-8708,Y,41,91,Y,6,M,Rent,MI,112733922,BUON46568111391154,Masters,A,Major Loss,Police,1,0,AZ,Glendale,8,AGENT00662,VNDR00479
2020-10-13 00:00:00,TXN00003320,A00002421,PLC00006898,2017-04-08,2020-09-28,2020-10-03,Motor,99.99,3000,Mark Farrish,132 Tensaw Road,,Montgomery,AL,36117,254-41-7126,Y,50,107,Y,2,H,Rent,LI,92049383,LMME55614983052749,Bachelor,A,Major Loss,Ambulance,1,1,AL,Montgomery,23,AGENT01048,
2020-10-13 00:00:00,TXN00003326,A00007728,PLC00004255,2016-03-26,2020-10-05,2020-10-08,Motor,72.36,3000,Anita Wilner,523 10th Street,,Greeley,CO,80631,327-03-9729,N,46,64,Y,7,L,Mortgage,MI,47214590,WIVG66405585171152,High School,A,Major Loss,,0,1,KY,Louisville,7,AGENT00071,VNDR00139
2020-10-14 00:00:00,TXN00003331,A00009667,PLC00000672,2015-04-12,2020-09-27,2020-10-02,Motor,126.03,6000,Jack Leach,400 D Street,#STE 1B,Anchorage,AK,99501,794-83-4110,Y,41,64,Y,4,L,Mortgage,HI,19563091,ISZF02714718604001,High School,A,Total Loss,Ambulance,1,1,KY,Louisville,9,AGENT00864,VNDR00152
2020-10-14 00:00:00,TXN00003335,A00004097,PLC00003114,2019-12-04,2020-10-12,2020-10-12,Motor,80.87,10000,Estella Carroll,4385 Wares Ferry Road,,Montgomery,AL,36109,824-06-0146,Y,56,24,Y,3,M,Mortgage,HI,16532258,EPCN38403830969654,College,D,Total Loss,Police,1,0,MA,Newton,0,AGENT01178,VNDR00488
2020-10-14 00:00:00,TXN00003352,A00009137,PLC00003814,2013-04-10,2020-10-08,2020-10-10,Motor,128.91,3000,Ryan Daniels,32 Country Club Boulevard,,Dartmouth,MA,2747,379-24-9077,N,55,94,Y,6,M,Own,LI,117827189,QQWJ38735668070732,College,A,Minor Loss,Ambulance,0,1,CA,Castro Valley,17,AGENT00810,
2020-10-15 00:00:00,TXN00003368,A00002121,PLC00008923,2020-01-14,2020-09-27,2020-10-02,Motor,121.27,5000,Anthony Chen,1917 Whitaker Street,,Savannah,GA,31401,544-99-0399,Y,53,18,Y,3,M,Rent,LI,20846008,ZFHA30955325202590,Bachelor,D,Total Loss,Ambulance,0,1,AL,Montgomery,13,AGENT00326,VNDR00557
2020-10-15 00:00:00,TXN00003370,A00006693,PLC00006562,2014-03-16,2020-09-29,2020-10-04,Motor,117.82,1000,Paula Redding,40 Oliver Road,,Manchester,CT,6042,230-54-1839,Y,29,33,Y,2,L,Mortgage,HI,68710701,PHYY09038031347435,MD,A,Minor Loss,Police,1,1,MA,Brimfield,0,AGENT00077,VNDR00049
2020-10-15 00:00:00,TXN00003374,A00006645,PLC00008789,2011-04-24,2020-10-03,2020-10-08,Motor,89.2,9000,Kenneth Foster,3 Carson Street,##2,Chico,CA,95928,566-92-7088,Y,34,69,Y,2,M,Mortgage,MI,80411091,JLPF45970150601757,Bachelor,A,Minor Loss,,1,1,AZ,Glendale,23,AGENT00862,VNDR00114
2020-10-16 00:00:00,TXN00003390,A00000539,PLC00009998,2013-06-09,2020-10-13,2020-10-13,Motor,87.21,10000,Michael Brewer,2010 Rising Hill Drive,,Norman,OK,73071,850-72-4180,N,35,24,Y,3,L,Own,MI,60037505,DFJX02470769765970,Masters,A,Total Loss,Police,1,1,AR,Fayetteville,5,AGENT00641,VNDR00493
2020-10-16 00:00:00,TXN00003392,A00009218,PLC00009699,2010-11-14,2020-10-07,2020-10-10,Motor,117.26,4000,Eric Allen,5104 West Tierra Buena Lane,,Glendale,AZ,85306,705-88-2850,N,28,31,Y,5,M,Mortgage,MI,42989147,LFQX75991117427357,Bachelor,A,Total Loss,Police,1,0,FL,Panama City,5,AGENT01002,
2020-10-16 00:00:00,TXN00003393,A00007628,PLC00009032,2012-07-17,2020-10-08,2020-10-11,Motor,70.93,2000,Bonnie Rosenbaum,301 Southeast 37th Street,,Oklahoma City,OK,73129,474-65-0831,Y,50,39,Y,6,M,Own,MI,105959360,FUUN65962205060860,High School,A,Major Loss,,1,1,GA,Savannah,16,AGENT00306,VNDR00466
2020-10-16 00:00:00,TXN00003402,A00002329,PLC00002491,2011-12-11,2020-10-03,2020-10-08,Motor,96.38,1000,Farah Green,14524 Lodestar Drive,,Grass Valley,CA,95949,083-66-3907,N,41,29,Y,3,L,Mortgage,MI,88109266,STWR74214291307525,Bachelor,A,Major Loss,,0,1,AR,Fayetteville,12,AGENT00230,
2020-10-17 00:00:00,TXN00003410,A00004295,PLC00004428,2015-09-10,2020-10-04,2020-10-09,Motor,76.14,5000,Mitchell Guillermo,5104 West Tierra Buena Lane,,Glendale,AZ,85306,384-07-5486,Y,56,75,Y,2,M,Mortgage,MI,108993433,WCXD55296204894644,Bachelor,A,Minor Loss,Ambulance,0,1,AL,Montgomery,22,AGENT00610,VNDR00274
2020-10-17 00:00:00,TXN00003414,A00002203,PLC00001687,2014-11-27,2020-09-30,2020-10-05,Motor,90.58,8000,Anne Dendy,2032 Gorgas Street,,Montgomery,AL,36106,594-44-5913,Y,35,56,Y,2,L,Own,LI,79965082,QBRU42434547849058,College,A,Major Loss,Police,1,1,AZ,Glendale,5,AGENT00250,VNDR00585
2020-10-17 00:00:00,TXN00003419,A00006511,PLC00006443,2019-05-27,2020-10-10,2020-10-12,Motor,88.69,8000,Deborah Limbrick,1520 H Street Northwest,,Washington,DC,20006,418-77-5190,N,29,87,Y,2,M,Rent,LI,82559948,ZCAX79640564653402,High School,A,Major Loss,,1,1,CO,Arvada,19,AGENT01175,VNDR00203
2020-10-17 00:00:00,TXN00003420,A00002021,PLC00000576,2015-03-03,2020-09-29,2020-10-04,Motor,132.62,10000,Rebekah Larcom,529 Wesley Avenue,,Nashville,TN,37207,524-40-9811,Y,35,111,Y,7,M,Own,HI,48786739,BGGC97742371626019,Masters,A,Total Loss,,0,1,AL,Montgomery,18,AGENT00704,VNDR00327
2020-10-17 00:00:00,TXN00003426,A00000646,PLC00000439,2015-06-12,2020-10-10,2020-10-12,Motor,79.85,3000,Viola French,3827 West Chapman Avenue,,Orange,CA,92868,280-34-9943,Y,25,91,Y,3,M,Own,MI,11494511,HLTN36005123378515,High School,A,Total Loss,Other,1,1,FL,Panama City,10,AGENT00089,
2020-10-18 00:00:00,TXN00003435,A00009162,PLC00000130,2018-01-15,2020-10-11,2020-10-13,Motor,116.46,6000,Becky Paquin,4607 Artelia Drive,,Nashville,TN,37013,113-41-7368,Y,61,31,Y,3,M,Rent,LI,13303260,YRTC40202262834658,High School,A,Total Loss,Ambulance,0,0,GA,Savannah,13,AGENT00294,VNDR00286
2020-10-19 00:00:00,TXN00003444,A00005575,PLC00002909,2017-06-07,2020-10-09,2020-10-12,Motor,135.8,7000,Clara Zukof,141 West Leslie Lane,,Panama City Beach,FL,32407,500-42-4921,Y,41,38,Y,5,M,Rent,HI,112415321,TGSE66549009899664,High School,A,Total Loss,,1,1,AK,Anchorage,12,AGENT00548,VNDR00323
2020-10-19 00:00:00,TXN00003456,A00002053,PLC00006827,2017-02-16,2020-10-02,2020-10-07,Motor,91.86,2000,Collin Benton,1328 Tuckerman Street Northwest,,Washington,DC,20011,581-22-8689,Y,54,73,Y,2,H,Rent,LI,25485752,PXUI07306440815097,Bachelor,A,Total Loss,,0,1,MD,Pasadena,19,AGENT00744,VNDR00010
2020-10-19 00:00:00,TXN00003457,A00006857,PLC00007821,2012-03-16,2020-10-05,2020-10-10,Motor,112.27,10000,Hunter Hoffer,4511 Sloat Road,,Fremont,CA,94538,775-56-9192,N,47,63,Y,7,L,Rent,LI,114329305,CEHW28122105359684,High School,A,Minor Loss,Ambulance,1,1,CT,Manchester,19,AGENT01097,VNDR00495
2020-10-19 00:00:00,TXN00003458,A00000303,PLC00008937,2019-05-21,2020-10-05,2020-10-10,Motor,138.61,10000,Joseph Ramon,2052 East 42nd Street,,Savannah,GA,31404,480-80-2690,Y,46,100,Y,3,M,Mortgage,LI,58714979,JCJA98102526908076,MD,A,Total Loss,Police,1,0,AZ,Waddell,6,AGENT01072,
2020-10-19 00:00:00,TXN00003463,A00007951,PLC00007347,2016-01-02,2020-10-18,2020-10-18,Motor,94.61,3000,Ruth Strate,10262 West 59th Avenue,#1,Arvada,CO,80004,516-24-8153,Y,27,58,Y,6,M,Rent,HI,31630229,FEIP03668475858964,Bachelor,A,Total Loss,Ambulance,0,1,TN,Nashville,13,AGENT00022,
2020-10-19 00:00:00,TXN00003466,A00002234,PLC00005833,2017-05-26,2020-10-16,2020-10-16,Motor,106.07,9000,Joan Heuser,8390 Alkire Street,,Arvada,CO,80005,778-09-6371,Y,30,17,Y,3,M,Rent,MI,114300654,JZEY17429893340385,Bachelor,A,Minor Loss,Ambulance,0,0,CA,Hayward,2,AGENT00625,VNDR00192
2020-10-20 00:00:00,TXN00003481,A00009375,PLC00008397,2015-05-12,2020-10-19,2020-10-19,Motor,105.4,5000,Meghan Garcia,8188 Poinsett Terrace,,Pasadena,MD,21122,203-99-1302,N,33,97,Y,4,L,Rent,MI,91622507,SIDK48200769857875,High School,A,Major Loss,,0,1,CA,Alameda,5,AGENT00262,VNDR00394
2020-10-20 00:00:00,TXN00003496,A00005241,PLC00006663,2014-04-28,2020-09-30,2020-10-05,Motor,134.88,3000,Anna Meza,5415 Frank Hough Road,,Panama City,FL,32404,556-16-8718,Y,37,6,Y,2,L,Own,HI,84360591,RAJT30910230044515,High School,A,Minor Loss,Ambulance,1,0,OK,Del City,3,AGENT00248,VNDR00029
2020-10-21 00:00:00,TXN00003505,A00007257,PLC00008899,2017-04-18,2020-10-12,2020-10-15,Motor,137.52,3000,Jose Illiano,6045 Camelot Court,,Montgomery,AL,36117,164-14-1079,Y,64,76,Y,5,L,Own,MI,68355797,KXLQ72835208647813,PhD,A,Total Loss,Ambulance,1,1,MD,Glen Burnie,3,AGENT00521,VNDR00093
2020-10-21 00:00:00,TXN00003508,A00008790,PLC00004863,2012-10-09,2020-10-07,2020-10-12,Motor,117.15,4000,Babara Medina,2317 Fernwood Drive,,Nashville,TN,37216,778-86-3795,Y,32,18,Y,6,L,Rent,MI,22689315,RKXA49978967554858,Bachelor,A,Major Loss,,0,0,FL,Youngstown,18,AGENT00110,
2020-10-21 00:00:00,TXN00003522,A00008266,PLC00000924,2015-06-26,2020-10-03,2020-10-08,Motor,101.46,6000,Maxine Brooks,164 Tensaw Road,,Montgomery,AL,36117,289-69-3715,Y,48,61,Y,2,H,Mortgage,MI,29362729,MIXG99608028735331,College,A,Minor Loss,Police,0,0,GA,Savannah,18,AGENT00780,
2020-10-21 00:00:00,TXN00003523,A00002912,PLC00001282,2011-08-01,2020-10-20,2020-10-20,Motor,130.84,5000,Betty Pacheco,6391 West 60th Avenue,#210,Arvada,CO,80003,064-10-8231,Y,59,42,Y,3,L,Own,MI,59958116,WDIW54232979090809,High School,A,Major Loss,Other,0,0,GA,Savannah,13,AGENT00434,VNDR00268
2020-10-21 00:00:00,TXN00003526,A00003391,PLC00003520,2011-03-04,2020-10-16,2020-10-17,Motor,82.94,7000,Cortney Pisciotta,3500 South College Avenue,,Fort Collins,CO,80525,489-42-0433,Y,27,69,Y,4,L,Mortgage,LI,121035323,YTIZ62604541769845,MD,A,Minor Loss,Ambulance,1,1,AL,Montgomery,13,AGENT00845,VNDR00209
2020-10-22 00:00:00,TXN00003541,A00004969,PLC00005694,2013-03-21,2020-10-18,2020-10-19,Motor,133.62,2000,Marvin Scott,140 William Chambers Junior Drive,,Glen Burnie,MD,21060,827-15-0049,Y,31,60,Y,5,L,Mortgage,HI,62633237,UUFX84854194517456,College,D,Major Loss,Ambulance,1,1,MA,Tewksbury,8,AGENT00020,VNDR00094
2020-10-22 00:00:00,TXN00003544,A00003192,PLC00002885,2017-12-04,2020-10-09,2020-10-14,Motor,87.51,5000,Nicholas Gilford,835 Shiloh Court,,Redding,CA,96003,058-28-1437,Y,42,84,Y,5,H,Rent,MI,113064195,DTCY49952321931538,Bachelor,A,Minor Loss,Police,0,1,FL,Panama City,12,AGENT00919,
2020-10-23 00:00:00,TXN00003564,A00001141,PLC00000146,2011-11-18,2020-10-16,2020-10-18,Motor,122.72,7000,David Bejar,5912 North 48th Avenue,,Glendale,AZ,85301,789-97-8790,Y,26,92,Y,2,M,Rent,MI,84747716,SPKW86674022887524,MD,A,Major Loss,Ambulance,1,1,FL,Panama City,20,AGENT00426,
2020-10-23 00:00:00,TXN00003566,A00008282,PLC00003818,2011-05-17,2020-10-05,2020-10-10,Motor,127.22,4000,William Perez,421 1/2 6th Street Southeast,,Washington,DC,20003,042-03-4648,Y,63,108,Y,5,L,Mortgage,MI,97922560,CBQQ69712232939556,College,A,Total Loss,Ambulance,0,1,MA,Salisbury,21,AGENT00165,VNDR00482
2020-10-24 00:00:00,TXN00003584,A00009944,PLC00000035,2018-02-17,2020-10-16,2020-10-19,Motor,89.42,2000,James Mora,236 Middle Turnpike East,,Manchester,CT,6040,662-84-8980,Y,64,70,Y,7,M,Rent,MI,57298629,QOZK61480815539694,High School,A,Total Loss,Ambulance,1,1,GA,Savannah,22,AGENT00584,VNDR00010
2020-10-25 00:00:00,TXN00003598,A00006298,PLC00002271,2017-08-31,2020-10-16,2020-10-19,Motor,79.15,7000,William Owens,5415 Frank Hough Road,,Panama City,FL,32404,541-17-1427,Y,53,118,Y,6,L,Rent,HI,36711606,XYKZ25140864901001,Masters,A,Minor Loss,Other,1,1,VT,Underhill,12,AGENT00412,VNDR00042
2020-10-25 00:00:00,TXN00003602,A00006861,PLC00002111,2012-09-06,2020-10-21,2020-10-22,Motor,107.02,7000,Ian King,57 Pierpoint Avenue,,Rutland,VT,5701,496-17-5238,Y,47,33,Y,3,L,Mortgage,HI,39248312,AYZM74126150141203,High School,D,Minor Loss,Other,1,0,CO,Arvada,9,AGENT00039,VNDR00101
2020-10-25 00:00:00,TXN00003604,A00006720,PLC00002677,2016-05-09,2020-10-17,2020-10-20,Motor,128.47,8000,Elton Fernandez,804 Dry Creek Road,,Goodlettsville,TN,37072,392-02-8115,Y,39,49,Y,4,M,Mortgage,MI,122903182,QIRI87591581483133,Bachelor,A,Total Loss,,1,0,TN,Nashville,11,AGENT00811,VNDR00329
2020-10-25 00:00:00,TXN00003605,A00006757,PLC00007610,2010-12-12,2020-10-17,2020-10-20,Motor,100.62,10000,Samuel Flowers,1313 Southwest 115th Place,,Oklahoma City,OK,73170,382-96-0156,Y,54,51,Y,7,H,Rent,HI,32095533,UYZF43830801279080,College,D,Major Loss,Police,0,1,AR,Fayetteville,23,AGENT00703,VNDR00324
2020-10-25 00:00:00,TXN00003611,A00009174,PLC00008902,2012-03-28,2020-10-14,2020-10-19,Motor,135.17,4000,Emma Webb,1001 Northwest 104th Street,,Oklahoma City,OK,73114,077-89-9744,Y,55,49,N,7,M,Rent,LI,109837006,ZTSJ75666645167295,High School,A,Total Loss,Ambulance,1,0,AZ,Glendale,4,AGENT00987,VNDR00482
2020-10-25 00:00:00,TXN00003612,A00005722,PLC00002678,2014-08-25,2020-10-06,2020-10-11,Motor,97.78,1000,Terri Soriano,552 Maynadier Lane,,Crownsville,MD,21032,276-63-0487,Y,30,8,N,7,M,Mortgage,MI,94793022,ZILD44133804686524,MD,A,Major Loss,,1,1,MD,Davidsonville,18,AGENT00798,VNDR00348
2020-10-26 00:00:00,TXN00003630,A00009379,PLC00004977,2013-02-24,2020-10-18,2020-10-21,Motor,109.01,4000,John Colella,10 Bramblebush Drive,,Barnstable,MA,2635,635-76-2486,Y,50,74,Y,6,M,Own,MI,22345879,MBAZ03961306309492,Masters,A,Total Loss,Ambulance,0,0,AK,Anchorage,14,AGENT00617,
2020-10-26 00:00:00,TXN00003635,A00001343,PLC00006408,2019-02-10,2020-10-19,2020-10-21,Motor,98.11,1000,Toi Ronn,5311 Chenoweth Park Lane,,Louisville,KY,40291,484-86-9109,Y,25,50,N,5,L,Rent,MI,110785095,RQSA96274302966288,Bachelor,A,Minor Loss,,1,1,MD,Annapolis,23,AGENT00807,VNDR00076
2020-10-27 00:00:00,TXN00003656,A00000085,PLC00000395,2011-11-23,2020-10-07,2020-10-12,Motor,77.73,8000,Rachael Bell,3208 Southwest 65th Street,,Oklahoma City,OK,73159,855-89-1729,N,34,94,Y,6,L,Rent,MI,55073613,EWGG15032171437101,College,A,Major Loss,Police,1,1,CA,Paso Robles,19,AGENT01102,VNDR00550
2020-10-27 00:00:00,TXN00003666,A00003050,PLC00003926,2016-03-23,2020-10-22,2020-10-23,Motor,120.8,5000,Sandra Hubbard,45 Parsons Avenue,,Saint Albans City,VT,5478,482-93-9448,Y,49,83,Y,2,M,Mortgage,LI,87737846,MHGA40432289667254,High School,A,Major Loss,Ambulance,1,1,DC,Washington,22,AGENT00882,VNDR00050
2020-10-27 00:00:00,TXN00003674,A00008098,PLC00000985,2010-10-12,2020-10-07,2020-10-12,Motor,136.11,10000,James Albert,449 Saratoga Lane,,Montgomery,AL,36117,041-06-0489,N,61,7,Y,6,L,Mortgage,MI,92664616,HCDT29666044102273,Bachelor,A,Total Loss,Police,0,1,VT,Richmond,19,AGENT00519,
2020-10-28 00:00:00,TXN00003675,A00006022,PLC00004281,2017-01-12,2020-10-12,2020-10-17,Motor,113.48,10000,Anthony Douglass,3180 Parthenon Avenue,#110,Nashville,TN,37203,665-02-9011,Y,60,36,N,7,L,Mortgage,LI,129315443,MRJT78134157048602,Bachelor,A,Major Loss,Police,1,0,KY,Louisville,19,AGENT00567,VNDR00056
2020-10-28 00:00:00,TXN00003676,A00001411,PLC00002186,2015-03-09,2020-10-10,2020-10-15,Motor,102.16,2000,Irene Lor,2868 Peak Road,,Wheelock,VT,5851,511-06-7222,N,58,99,Y,7,M,Rent,HI,17827111,OPFY24873005837785,Bachelor,A,Minor Loss,Other,1,1,VT,Saint Albans City,8,AGENT00463,
2020-10-28 00:00:00,TXN00003686,A00007697,PLC00002941,2013-09-02,2020-10-13,2020-10-18,Motor,90.57,6000,Tommye Bermudez,2708 Riverview Drive,,Riva,MD,21140,829-39-2386,Y,34,108,Y,3,L,Own,LI,20839594,XLDB22133042283969,College,A,Major Loss,Ambulance,1,1,CT,Manchester,23,AGENT00228,
2020-10-28 00:00:00,TXN00003688,A00005297,PLC00000668,2015-05-09,2020-10-11,2020-10-16,Motor,131.92,8000,Becky Bacon,6460 Lacrosse Lane,,Glen Burnie,MD,21061,654-48-7546,N,26,99,Y,7,L,Mortgage,LI,54139985,QSXC61770120347305,Bachelor,A,Major Loss,Police,1,1,CO,Boulder,9,AGENT00390,VNDR00052
2020-10-28 00:00:00,TXN00003697,A00004898,PLC00003017,2018-07-11,2020-10-20,2020-10-23,Motor,137.13,5000,David Bourne,324 Martin Luther King Junior Boulevard,,Fayetteville,AR,72701,563-57-3242,Y,64,59,N,5,M,Mortgage,MI,81471988,BENE46804911165243,MD,A,Minor Loss,Other,1,0,AK,Anchorage,21,AGENT00975,VNDR00083
2020-10-28 00:00:00,TXN00003700,A00007400,PLC00002786,2012-08-16,2020-10-08,2020-10-13,Motor,102.46,2000,Bryan Kyser,136 Acacia Drive,,Blue Lake,CA,95525,186-66-9033,Y,52,8,N,2,L,Own,MI,115359154,DWKM75985542396235,Bachelor,A,Major Loss,Ambulance,1,0,VT,Wolcott,13,AGENT00527,VNDR00499
2020-10-28 00:00:00,TXN00003701,A00008560,PLC00009917,2016-09-27,2020-10-14,2020-10-19,Motor,130.36,3000,Kristen Rodriguez,8700 Seaton Boulevard,,Montgomery,AL,36116,155-75-8302,Y,44,73,Y,4,M,Own,LI,107775665,BVPN06887589263021,High School,A,Total Loss,Ambulance,1,1,AK,Anchorage,12,AGENT00410,VNDR00538
2020-10-29 00:00:00,TXN00003714,A00001996,PLC00000739,2017-09-09,2020-10-24,2020-10-25,Motor,81.58,4000,Mildred Norville,4300 Kansas Avenue Northwest,,Washington,DC,20011,674-60-2776,Y,37,75,Y,7,L,Mortgage,MI,45196322,ZRUR56890869451216,High School,A,Minor Loss,,0,0,AL,Montgomery,23,AGENT00089,
2020-10-29 00:00:00,TXN00003715,A00003601,PLC00003439,2019-07-11,2020-10-13,2020-10-18,Motor,129.18,2000,Irene Sharpless,833 South Brownell Road,,Williston,VT,5495,772-76-9512,Y,33,37,Y,7,M,Mortgage,MI,17602307,PMPE38441470679460,Bachelor,A,Minor Loss,Ambulance,1,1,CA,Castro Valley,8,AGENT00758,VNDR00517
2020-10-29 00:00:00,TXN00003720,A00002355,PLC00003690,2019-07-20,2020-10-24,2020-10-25,Motor,116.14,2000,Tricia Rees,324 Martin Luther King Junior Boulevard,,Fayetteville,AR,72701,291-09-4578,N,35,100,Y,7,L,Rent,LI,127016139,WNPV54817082204756,Masters,A,Major Loss,Ambulance,1,1,CA,Truckee,17,AGENT00520,VNDR00303
2020-10-29 00:00:00,TXN00003721,A00005529,PLC00000304,2014-06-07,2020-10-26,2020-10-26,Motor,113.73,7000,Joanna Hue,788 Williamson Road,,Montgomery,AL,36109,143-04-3119,Y,49,56,Y,5,M,Mortgage,MI,67622308,PLCE14622238584056,PhD,A,Total Loss,Ambulance,1,1,MD,Gambrills,21,AGENT00069,
2020-10-30 00:00:00,TXN00003729,A00008987,PLC00000059,2011-07-25,2020-10-17,2020-10-22,Motor,119.95,8000,Patrick Laplante,102 Old Depot Road,#14,Farmington,AR,72730,858-16-4002,Y,55,85,Y,4,M,Own,HI,52267817,UFPH01054375752466,Bachelor,A,Total Loss,,1,0,AZ,Glendale,14,AGENT01134,VNDR00433
2020-10-30 00:00:00,TXN00003730,A00003008,PLC00004236,2018-08-31,2020-10-27,2020-10-27,Motor,109.19,10000,Brenda Wiederhold,22538 6th Street,,Hayward,CA,94541,174-09-0767,Y,52,33,Y,4,L,Mortgage,LI,58132467,JDMF67666075185962,Bachelor,A,Minor Loss,,1,1,DC,Washington,7,AGENT00212,
2020-10-30 00:00:00,TXN00003735,A00009079,PLC00005569,2010-07-11,2020-10-18,2020-10-23,Motor,120.12,10000,Mary Ray,1842 West Park Place,,Oklahoma City,OK,73106,200-71-6363,N,53,89,N,6,M,Rent,MI,120957619,WVCW33490106112737,High School,A,Total Loss,,1,0,VT,,7,AGENT01111,VNDR00329
2020-10-30 00:00:00,TXN00003749,A00009313,PLC00005012,2012-04-22,2020-10-25,2020-10-26,Motor,84.92,10000,Darryl Lewis,316 20th Street Northeast,,Washington,DC,20002,497-32-3634,Y,41,65,Y,6,L,Rent,LI,101614748,ZAOM26718593563585,Masters,A,Major Loss,Ambulance,1,1,AR,Fayetteville,22,AGENT00650,
2020-10-31 00:00:00,TXN00003753,A00003746,PLC00008288,2011-07-27,2020-10-24,2020-10-26,Motor,107.01,6000,Abby Martinez,4604 Virginia Loop Road,,Montgomery,AL,36116,346-34-9423,N,61,72,Y,4,H,Rent,HI,69130186,VFLL55348159869574,College,A,Minor Loss,Ambulance,1,1,FL,Panama City,18,AGENT01072,
2020-10-31 00:00:00,TXN00003757,A00001764,PLC00003588,2011-06-19,2020-10-30,2020-10-30,Motor,78.74,3000,Mae Madero,441 Merritt Avenue,,Oakland,CA,94610,760-19-4322,N,35,89,Y,6,M,Mortgage,MI,76089107,QUDD91024434693573,High School,A,Major Loss,Police,0,0,FL,Panama City,1,AGENT00826,VNDR00392
2020-10-31 00:00:00,TXN00003764,A00008632,PLC00001324,2012-05-18,2020-10-11,2020-10-16,Motor,96.03,1000,David Leith,2817 3rd Street,,Thunderbolt,GA,31404,309-51-2956,N,52,101,Y,7,L,Own,MI,22382515,VTKY85438327600868,Bachelor,A,Minor Loss,Police,1,1,VT,Alburgh,21,AGENT01017,
2020-11-01 00:00:00,TXN00003789,A00007866,PLC00000162,2011-12-19,2020-10-22,2020-10-25,Motor,70.76,3000,Joseph Clapper,25 Edwards Street,,Manchester,CT,6042,594-05-3518,Y,36,114,N,4,M,Mortgage,MI,118556446,BJLT18136853661308,MD,A,Major Loss,,1,0,TN,Brentwood,13,AGENT01106,VNDR00142
2020-11-01 00:00:00,TXN00003790,A00008647,PLC00006423,2019-12-05,2020-10-24,2020-10-27,Motor,105.37,10000,Dorothy Brock,3620 Colmar Drive,,Louisville,KY,40211,310-59-9489,Y,59,110,Y,2,L,Mortgage,MI,80706939,VHFR33021523816061,MD,A,Minor Loss,Ambulance,1,1,AK,Anchorage,17,AGENT00838,VNDR00256
2020-11-01 00:00:00,TXN00003792,A00000823,PLC00008093,2014-03-14,2020-10-24,2020-10-27,Motor,78.26,7000,Andrew Robinson,720 Southwest 2nd Street,,Moore,OK,73160,731-73-3095,Y,46,107,Y,4,M,Mortgage,LI,32122668,ALLW17692340326565,High School,D,Major Loss,Police,0,1,AL,Montgomery,0,AGENT00958,
2020-11-01 00:00:00,TXN00003794,A00003159,PLC00005392,2010-07-21,2020-10-31,2020-10-31,Motor,139.11,3000,Annie Eccleston,5 Irving Street,,Easthampton,MA,1027,687-21-6140,Y,27,9,Y,4,L,Mortgage,MI,10867123,FBQZ64524949358720,Bachelor,A,Total Loss,Ambulance,1,1,CA,Mountain View,19,AGENT00571,VNDR00167
2020-11-02 00:00:00,TXN00003807,A00009595,PLC00004708,2017-08-29,2020-10-31,2020-10-31,Motor,100.57,6000,Maria Mannion,619 West 19th Avenue,,Anchorage,AK,99503,355-19-4898,Y,64,45,Y,5,H,Own,MI,34358854,LWKG79620645566555,High School,A,Total Loss,Police,0,1,CA,Livermore,0,AGENT01000,VNDR00203
