TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,AGE,TENURE,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID
2020-09-04 00:00:00,TXN00002366,A00003857,PLC00005401,2015-10-14,2020-08-17,2020-08-22,Life,85.92,76000,Isabelle Valencia,882 Plantation Way,,Montgomery,AL,36117,559-96-5796,Y,42,10,Y,6,L,Own,MI,071774679,DZUK38376635770953,High School,A,Total Loss,Police,1,0,AL,Montgomery,17,AGENT01087,
2020-09-04 00:00:00,TXN00002367,A00007329,PLC00004106,2013-11-05,2020-08-29,2020-08-31,Health,187.91,6000,Eliza Hall,3823 Shannon Run Trail,,Louisville,KY,40299,340-79-3145,Y,59,68,Y,2,L,Mortgage,MI,031554486,GPXK30082821867641,Bachelor,A,Minor Loss,Ambulance,0,1,DC,Washington,10,AGENT01054,
2020-09-05 00:00:00,TXN00002368,A00002951,PLC00009693,2010-12-29,2020-08-29,2020-08-31,Travel,52.47,3000,Christopher Nock,8101 Northwind Avenue,,Anchorage,AK,99504,662-03-6170,Y,25,110,Y,5,L,Rent,MI,037455136,MEZN40618025134046,Masters,A,Total Loss,Ambulance,0,1,KY,Louisville,11,AGENT00994,VNDR00555
2020-09-05 00:00:00,TXN00002369,A00002673,PLC00008109,2016-06-30,2020-09-02,2020-09-02,Motor,89.66,2000,Jerry Poblete,4455 West 61st Place,,Arvada,CO,80003,246-30-7484,Y,43,101,Y,3,M,Rent,HI,103753584,THCX31824511189153,High School,A,Minor Loss,Police,1,1,AL,Montgomery,19,AGENT00431,
2020-09-05 00:00:00,TXN00002370,A00002054,PLC00002167,2015-04-05,2020-09-03,2020-09-03,Mobile,9.12,300,Kathryn Blumenstock,555 North Dupont Avenue,#C-55,Nashville,TN,37115,812-69-6421,Y,63,25,Y,6,L,Mortgage,MI,113681963,XFUF05852161569863,Bachelor,A,Total Loss,Other,1,1,VT,Fairfax,22,AGENT00576,VNDR00279
2020-09-05 00:00:00,TXN00002371,A00002940,PLC00002575,2014-12-20,2020-08-24,2020-08-29,Property,127.56,21000,Corinne Bundy,3125 Willow Lane Drive,,Montgomery,AL,36109,458-87-2577,N,39,15,Y,3,M,Own,MI,055147934,CARS82247016668948,Bachelor,A,Minor Loss,Ambulance,1,0,AZ,Glendale,15,AGENT00923,VNDR00381
2020-09-05 00:00:00,TXN00002372,A00002849,PLC00008868,2012-01-22,2020-08-22,2020-08-27,Health,194.43,12000,Myra Nunnally,17361 Baronoff Avenue,,Anchorage,AK,99577,585-98-4310,Y,28,116,Y,7,L,Own,MI,105071196,RBMF95225744324097,NA,A,Minor Loss,Ambulance,0,1,CO,Arvada,5,AGENT00547,
2020-09-05 00:00:00,TXN00002373,A00001345,PLC00004280,2011-02-12,2020-08-24,2020-08-29,Mobile,6.67,600,Helen Acquaviva,3111 West Ika Lane,,Fayetteville,AR,72704,679-39-6684,Y,46,12,Y,7,M,Rent,MI,122590058,RISB77929677512107,Bachelor,A,Total Loss,Other,1,1,MA,Saugus,16,AGENT00911,
2020-09-05 00:00:00,TXN00002374,A00001615,PLC00001958,2015-06-04,2020-08-19,2020-08-24,Health,118.02,12000,Joseph Chinn,618 Amberjack Drive,,Panama City,FL,32408,162-02-1533,Y,57,62,Y,7,L,Own,MI,040722445,ETIS61043663292781,Bachelor,A,Minor Loss,Police,1,0,OK,Oklahoma City,8,AGENT00052,VNDR00086
2020-09-05 00:00:00,TXN00002375,A00008513,PLC00005103,2016-05-02,2020-09-03,2020-09-03,Motor,117.8,4000,Manuel Barker,5804 West Abraham Lane,,Glendale,AZ,85308,524-51-1114,N,58,27,Y,4,L,Own,MI,091939928,XFIB12318848059961,High School,A,Major Loss,Ambulance,1,1,OK,Ardmore,4,AGENT00295,VNDR00431
2020-09-05 00:00:00,TXN00002376,A00009257,PLC00004245,2014-02-16,2020-08-19,2020-08-24,Property,91.52,40000,Susan Wilson,1914 Stratford Downs Drive,,Montgomery,AL,36117,803-70-7498,Y,41,76,Y,3,M,Rent,HI,027084287,HVMC58698332467160,High School,A,Total Loss,None,1,0,MA,Lynn,7,AGENT00360,VNDR00135
2020-09-05 00:00:00,TXN00002377,A00000873,PLC00002364,2013-04-17,2020-09-04,2020-09-04,Motor,97.26,10000,Eric Melear,6672 Urban Court,,Arvada,CO,80004,567-38-6089,Y,26,43,Y,2,M,Own,MI,119589836,FNBP43751775687957,High School,A,Major Loss,None,1,1,OK,Oklahoma City,19,AGENT00308,VNDR00553
2020-09-05 00:00:00,TXN00002378,A00000287,PLC00006993,2016-08-02,2020-08-16,2020-08-21,Health,190.24,15000,Rosalva Janson,8507 Lorento Street,,Panama City Beach,FL,32408,360-26-6397,Y,27,72,N,2,H,Own,HI,080926298,VDTT57070422327564,Bachelor,A,Major Loss,Police,1,1,AZ,Glendale,15,AGENT00302,
2020-09-05 00:00:00,TXN00002379,A00006706,PLC00005655,2011-03-16,2020-08-25,2020-08-30,Motor,85.97,4000,Robert Valdez,5205 West Thunderbird Road,#1042,Glendale,AZ,85306,879-38-2913,Y,50,113,Y,4,M,Mortgage,LI,076151909,GSEC33394384102903,PhD,D,Total Loss,Ambulance,1,1,VT,New Haven,20,AGENT00930,
2020-09-05 00:00:00,TXN00002380,A00008065,PLC00008983,2017-10-03,2020-09-04,2020-09-04,Health,117.83,19000,Gregory Kelly,713 Ringgold Drive,,Nashville,TN,37207,646-62-0821,N,26,18,Y,2,M,Own,LI,110528809,NNFF05024867681435,Bachelor,A,Major Loss,Police,0,0,CT,Manchester,9,AGENT01096,VNDR00210
2020-09-05 00:00:00,TXN00002381,A00008235,PLC00008153,2011-12-07,2020-08-17,2020-08-22,Motor,138.43,5000,Joseph Smith,5029 Montclair Drive,,Nashville,TN,37211,602-96-5977,Y,31,68,Y,6,M,Mortgage,HI,119213872,LKFQ43732001559474,Bachelor,A,Minor Loss,Ambulance,1,0,VT,Springfield,17,AGENT00986,
2020-09-05 00:00:00,TXN00002382,A00006777,PLC00001818,2011-03-21,2020-08-28,2020-08-31,Mobile,7.33,100,Timothy Stewart,202 Deer Run Trail,,Manchester,CT,06042,501-07-1436,Y,31,43,Y,6,H,Mortgage,HI,026111216,RWFQ87907913923240,Masters,A,Major Loss,Police,1,1,AR,Fayetteville,18,AGENT00377,
2020-09-05 00:00:00,TXN00002383,A00005897,PLC00001037,2014-02-01,2020-08-28,2020-08-31,Life,60.18,99000,Ladonna Gray,4712 Rock Creek Road,,Ardmore,OK,73401,798-14-5932,N,59,112,Y,4,L,Own,MI,108045695,GJOV47221058863466,High School,A,Total Loss,Other,1,1,MD,Pasadena,15,AGENT00679,VNDR00325
2020-09-05 00:00:00,TXN00002384,A00003299,PLC00006614,2017-01-06,2020-08-19,2020-08-24,Travel,94.06,1000,Spencer Stewart,7981 Robinson Way,,Arvada,CO,80004,769-54-5294,Y,29,64,Y,5,M,Rent,MI,021100905,FOUK17042908716904,High School,A,Total Loss,Ambulance,1,1,AK,Anchorage,16,AGENT00524,VNDR00326
2020-09-05 00:00:00,TXN00002385,A00006224,PLC00004104,2010-10-20,2020-08-22,2020-08-27,Health,118.53,14000,Theresa Jenkins,922 Judge Court East,,West River,MD,20778,322-18-5964,N,52,110,N,4,L,Own,LI,061268386,ABJI92971958860005,Bachelor,A,Minor Loss,Police,1,1,VT,Windsor,22,AGENT00992,VNDR00071
2020-09-05 00:00:00,TXN00002386,A00008649,PLC00008023,2019-08-17,2020-08-21,2020-08-26,Property,119.41,21000,Jason Nelson,992 Sherwood Forest Road,,Annapolis,MD,21401,116-71-3412,Y,39,118,Y,7,L,Own,MI,035111618,SXGQ47933540544862,Masters,A,Major Loss,Ambulance,1,1,CA,,10,AGENT00725,
2020-09-05 00:00:00,TXN00002387,A00008285,PLC00005350,2013-02-25,2020-09-03,2020-09-03,Mobile,8.97,100,Willie Webb,2508 Grant Avenue,,Panama City,FL,32405,158-79-8310,N,54,33,Y,4,M,Rent,HI,024209599,OGZB80117380118479,Masters,A,Major Loss,Police,1,1,DC,Washington,1,AGENT00534,VNDR00419
2020-09-06 00:00:00,TXN00002388,A00007416,PLC00000888,2017-09-02,2020-08-21,2020-08-26,Motor,101.27,10000,Jeff Stengle,18318 Pioneer Drive,,Anchorage,AK,99577,325-45-5779,Y,50,88,Y,2,L,Rent,HI,069472064,FCVM45949834847468,High School,A,Total Loss,None,1,0,AZ,Glendale,14,AGENT00660,
2020-09-06 00:00:00,TXN00002389,A00006127,PLC00005019,2019-05-18,2020-09-03,2020-09-03,Life,71.42,89000,Marcus Klopfer,918 Cheryl Ann Circle,,Hayward,CA,94544,656-97-0687,Y,40,87,Y,5,M,Own,LI,090656066,MGPZ92116649400241,College,A,Major Loss,Police,0,1,MD,Glen Burnie,20,AGENT00308,VNDR00275
2020-09-06 00:00:00,TXN00002390,A00007360,PLC00000848,2014-11-15,2020-09-05,2020-09-05,Property,132.54,39000,Richard Stone,15082 North 59th Avenue,#111,Glendale,AZ,85306,684-06-5920,Y,32,7,N,5,L,Rent,MI,111579307,WEGX42719088048427,Bachelor,A,Minor Loss,Police,1,1,OK,Moore,8,AGENT00402,VNDR00239
2020-09-06 00:00:00,TXN00002391,A00006879,PLC00002125,2011-08-14,2020-09-01,2020-09-02,Motor,113.72,10000,Mary Renaud,5634 Kipling Parkway,#102,Arvada,CO,80002,818-07-6130,Y,51,79,Y,4,M,Own,HI,046463944,SUYM32952268399404,Bachelor,A,Major Loss,Police,1,0,AL,Montgomery,20,AGENT00464,VNDR00006
2020-09-06 00:00:00,TXN00002392,A00003644,PLC00005142,2017-01-14,2020-08-21,2020-08-26,Health,196.11,10000,Melody Pruzansky,5529 East Saddleridge Drive,,Fayetteville,AR,72703,519-01-1017,Y,62,78,Y,5,M,Own,MI,045879034,MIGQ73788866471833,Bachelor,A,Major Loss,None,1,1,FL,Mexico Beach,12,AGENT01004,VNDR00529
2020-09-06 00:00:00,TXN00002393,A00005872,PLC00008113,2013-04-10,2020-08-31,2020-09-02,Health,137.55,20000,Emil Ryan,3820 North Peniel Avenue,,Bethany,OK,73008,035-26-3531,Y,44,87,Y,5,M,Mortgage,LI,019606903,ECGZ58790604579207,Bachelor,A,Minor Loss,Police,0,1,AL,Montgomery,4,AGENT00129,VNDR00539
2020-09-06 00:00:00,TXN00002394,A00004605,PLC00003444,2014-07-19,2020-08-23,2020-08-28,Mobile,7.63,600,Rodney Velarde,6463 Vrain Street,,Arvada,CO,80003,494-12-7961,N,29,27,Y,3,L,Rent,LI,122837931,VVTQ34759333328111,College,A,Total Loss,Police,0,0,VT,Poultney,11,AGENT00291,VNDR00310
2020-09-06 00:00:00,TXN00002395,A00009209,PLC00009486,2017-02-08,2020-08-19,2020-08-24,Mobile,7.98,500,Kimberly Godine,1309 Columbia Road Northwest,,Washington,DC,20009,325-78-9582,Y,32,86,Y,4,H,Mortgage,HI,067886490,VKSO96121640206464,MD,D,Major Loss,Police,0,0,VT,Burke,2,AGENT00231,
2020-09-06 00:00:00,TXN00002396,A00006674,PLC00001018,2014-08-13,2020-08-26,2020-08-31,Travel,73.97,2000,Lindsey Johnson,22352 North 67th Drive,,Glendale,AZ,85310,401-74-2650,Y,61,41,Y,4,M,Mortgage,MI,033870362,PDZL06597508202805,NA,A,Minor Loss,Other,1,1,KY,Louisville,17,AGENT00463,VNDR00585
2020-09-06 00:00:00,TXN00002397,A00006252,PLC00007600,2017-09-20,2020-09-03,2020-09-03,Motor,73.48,4000,David Price,211 West Oak Street,#519,Louisville,KY,40203,288-91-3489,Y,31,112,Y,6,M,Own,MI,070023884,XFPS48936323924990,Bachelor,A,Minor Loss,Ambulance,0,1,FL,Panama City,6,AGENT00550,
2020-09-06 00:00:00,TXN00002398,A00000005,PLC00007777,2013-11-26,2020-09-05,2020-09-05,Mobile,6.22,300,Sarah Bonner,55 Russells Mills Road,,Dartmouth,MA,02748,045-39-2995,Y,48,79,Y,7,M,Mortgage,MI,123282572,JUSD65394291285537,Bachelor,A,Major Loss,Ambulance,1,1,AZ,Glendale,2,AGENT00277,VNDR00366
2020-09-06 00:00:00,TXN00002399,A00000457,PLC00006241,2010-12-27,2020-08-26,2020-08-31,Property,133.58,33000,Richard Trofholz,1113 West Trinity Lane,,Nashville,TN,37218,246-40-0972,Y,51,45,Y,6,M,Rent,HI,110136246,GIBS68168357721507,High School,A,Total Loss,None,0,1,MD,Pasadena,12,AGENT01088,VNDR00381
2020-09-06 00:00:00,TXN00002400,A00005219,PLC00000249,2012-04-13,2020-08-29,2020-09-01,Life,82.4,74000,Joseph Vierra,2 Thompson Road,,Manchester,CT,06040,444-67-3466,Y,38,51,Y,7,L,Mortgage,LI,088319069,APLB71353973599192,Bachelor,A,Total Loss,Other,1,0,VT,Barre,20,AGENT00895,VNDR00112
2020-09-06 00:00:00,TXN00002401,A00009102,PLC00005324,2014-01-14,2020-09-04,2020-09-04,Travel,62.87,4000,Ethel Conner,1076 Foster Street,,Alameda,CA,94502,736-33-5007,Y,44,39,Y,5,L,Rent,HI,018830204,AORL16656315823732,Bachelor,A,Minor Loss,Police,0,0,OK,Midwest City,7,AGENT01070,VNDR00004
2020-09-06 00:00:00,TXN00002402,A00005587,PLC00006324,2017-08-18,2020-08-20,2020-08-25,Life,52.32,20000,Corina Barnes,15557 Sutter Creek Road,,Sutter Creek,CA,95685,506-20-9816,Y,36,71,Y,5,M,Own,LI,023844968,DTWS68987611203967,Masters,A,Major Loss,Ambulance,1,1,CA,Hayward,14,AGENT00777,VNDR00117
2020-09-06 00:00:00,TXN00002403,A00003992,PLC00001921,2013-01-27,2020-08-24,2020-08-29,Property,99.75,12000,Dean Holder,1817 Southeast 14th Street,,Moore,OK,73160,580-17-6025,Y,45,110,Y,5,M,Own,LI,028489580,MMBU45259838450560,High School,A,Major Loss,Ambulance,0,0,VT,Barre,18,AGENT01143,
2020-09-06 00:00:00,TXN00002404,A00002573,PLC00001610,2018-12-19,2020-09-02,2020-09-03,Property,114.02,24000,Betty Price,152 Teddy Drive,,Union City,CA,94587,551-21-8237,N,42,48,Y,7,M,Rent,MI,020189257,SRWW26528494343306,High School,A,Total Loss,Ambulance,1,0,DC,Washington,15,AGENT00955,VNDR00079
2020-09-06 00:00:00,TXN00002405,A00002051,PLC00000277,2016-07-31,2020-08-31,2020-09-02,Mobile,11.03,700,Sharon Vinton,16820 Coronado Street,#APT 44,Anchorage,AK,99577,379-89-0721,Y,47,6,Y,4,M,Mortgage,MI,086918682,DQPV11951532842253,High School,D,Total Loss,Police,1,0,AR,Fayetteville,17,AGENT00323,
2020-09-06 00:00:00,TXN00002406,A00000945,PLC00008196,2011-04-07,2020-08-18,2020-08-23,Property,112.69,19000,Ward Trantham,109 Cambridge Station Road,,Louisville,KY,40223,428-39-1317,Y,52,64,Y,5,L,Rent,MI,108983456,SVIO79871984905042,Masters,A,Minor Loss,None,0,1,AL,Montgomery,14,AGENT00516,
2020-09-06 00:00:00,TXN00002407,A00004493,PLC00002998,2016-03-08,2020-08-29,2020-09-01,Travel,94.61,3000,Donna Ross,6244 Sun River Drive,,Sacramento,CA,95824,251-30-7481,Y,50,56,Y,3,M,Own,HI,065711075,TCVV86766680129686,Bachelor,A,Minor Loss,Police,1,0,CT,Manchester,11,AGENT00775,VNDR00403
2020-09-06 00:00:00,TXN00002408,A00009719,PLC00003682,2013-08-23,2020-09-04,2020-09-04,Life,89.08,45000,Julie Lewis,1819 Q Street Southeast,,Washington,DC,20020,170-91-2462,Y,61,56,Y,7,H,Mortgage,MI,067211544,QTKE35242258824440,High School,A,Total Loss,Other,1,1,KY,Louisville,15,AGENT00843,VNDR00353
2020-09-06 00:00:00,TXN00002409,A00008780,PLC00000870,2011-05-08,2020-08-29,2020-09-01,Life,59.19,99000,Mitchell Carter,37 Rushforde Drive,,Manchester,CT,06040,503-96-6778,Y,30,98,Y,5,H,Rent,MI,028497637,IHMV05796366573819,NA,A,Major Loss,Ambulance,1,1,GA,Savannah,13,AGENT00196,
2020-09-06 00:00:00,TXN00002410,A00003442,PLC00007344,2018-08-06,2020-09-02,2020-09-03,Life,94.17,82000,Jeffrey Gundlach,401 Fairhill Court,,Annapolis,MD,21403,761-63-0961,N,57,47,Y,2,L,Mortgage,MI,084943840,MCSD40237801210804,College,A,Major Loss,Ambulance,1,0,AZ,Litchfield Park,5,AGENT00365,
2020-09-06 00:00:00,TXN00002411,A00009943,PLC00003395,2012-11-02,2020-08-30,2020-09-01,Motor,104.33,6000,Mark Ledford,60 Bagley Street,,Saint Johnsbury,VT,05819,403-02-4763,N,44,78,Y,2,M,Rent,HI,051268325,JPKO32289326335296,Bachelor,A,Minor Loss,Police,0,1,CA,Monte Rio,15,AGENT01056,VNDR00123
2020-09-06 00:00:00,TXN00002412,A00007534,PLC00008896,2013-02-05,2020-09-05,2020-09-05,Motor,129.01,10000,Jama Kressler,1004 Bellflower Street,,Livermore,CA,94551,774-26-5864,Y,27,50,Y,5,M,Own,MI,077928746,OZRO00121497080325,High School,D,Total Loss,Ambulance,0,1,GA,Savannah,3,AGENT00935,VNDR00142
2020-09-06 00:00:00,TXN00002413,A00004203,PLC00001175,2017-11-26,2020-08-29,2020-09-01,Motor,121.21,1000,Kathleen Boggs,555 North Dupont Avenue,#C-55,Nashville,TN,37115,782-08-1119,Y,56,86,Y,7,L,Own,MI,040488514,AGIT14867448577942,High School,A,Total Loss,Other,1,1,FL,Fountain,4,AGENT00731,VNDR00103
2020-09-06 00:00:00,TXN00002414,A00009661,PLC00009735,2011-06-13,2020-09-02,2020-09-03,Life,98.24,100000,Robert Flores,712 Wilsonwood Place,,Nashville,TN,37206,494-93-7247,N,60,8,N,5,M,Mortgage,MI,049527832,LASA41781532431528,College,A,Minor Loss,None,1,1,KY,Louisville,19,AGENT00962,VNDR00046
2020-09-07 00:00:00,TXN00002415,A00006351,PLC00004089,2010-12-11,2020-09-05,2020-09-05,Life,75.21,80000,Christina Musto,836 Lamont Street Northwest,,Washington,DC,20010,509-38-0117,Y,61,40,Y,5,L,Rent,LI,082950055,VGQG32978187788188,Bachelor,A,Total Loss,Ambulance,1,1,CA,Oakhurst,9,AGENT00146,VNDR00183
2020-09-07 00:00:00,TXN00002416,A00007771,PLC00006752,2019-11-03,2020-08-26,2020-08-31,Property,133.25,33000,Penney Martinez,149 Lenox Street,,Manchester,CT,06040,827-11-9534,Y,47,28,Y,5,M,Own,MI,035252551,WWBN74891927076759,High School,A,Minor Loss,Ambulance,0,1,KY,Louisville,16,AGENT00434,VNDR00448
2020-09-07 00:00:00,TXN00002417,A00009601,PLC00006781,2016-06-29,2020-08-21,2020-08-26,Mobile,9.28,700,Abbie Markley,1124 Frederick Douglass Avenue,,Oklahoma City,OK,73117,813-28-1903,Y,49,56,Y,2,L,Rent,MI,097336813,XSKA18022977431654,Bachelor,D,Major Loss,None,1,0,FL,Panama City,11,AGENT00767,
2020-09-07 00:00:00,TXN00002418,A00006841,PLC00008156,2012-10-27,2020-09-05,2020-09-05,Health,175.56,2000,Amy Blakeman,1840 Nobel Place,,Louisville,KY,40216,491-99-5195,Y,38,43,Y,3,M,Rent,MI,048879277,AWFR20624279743675,Bachelor,A,Total Loss,Ambulance,0,1,OK,Moore,17,AGENT00017,VNDR00394
2020-09-07 00:00:00,TXN00002419,A00004992,PLC00009729,2014-08-12,2020-08-27,2020-09-01,Property,159.18,38000,Rose Greer,6816 West 84th Circle,#42,Arvada,CO,80003,633-84-7222,N,61,117,Y,3,L,Mortgage,LI,109037929,HPBO03366251164658,Masters,A,Minor Loss,Ambulance,0,1,CA,O'Neals,23,AGENT00452,VNDR00415
2020-09-07 00:00:00,TXN00002420,A00008275,PLC00009074,2019-04-19,2020-09-01,2020-09-03,Mobile,9.92,500,Daryl Micale,104 Bennington Street,,Lawrence,MA,01841,141-82-5340,Y,38,105,Y,3,L,Rent,LI,048348012,NVAQ75736498936427,High School,A,Major Loss,Ambulance,1,0,FL,Panama City,21,AGENT00751,VNDR00369
2020-09-07 00:00:00,TXN00002421,A00004235,PLC00001024,2011-04-03,2020-08-27,2020-09-01,Mobile,9.95,100,Karen Mcclain,18 Densmore Drive,,Essex,VT,05452,341-88-5174,Y,46,49,Y,5,L,Mortgage,MI,031283142,VSOJ46259460582175,NA,A,Minor Loss,Police,1,1,KY,Louisville,23,AGENT00184,VNDR00319
2020-09-07 00:00:00,TXN00002422,A00009217,PLC00008092,2015-07-28,2020-09-02,2020-09-03,Life,69.4,75000,Carlos Daley,2868 Peak Road,,Wheelock,VT,05851,709-27-4877,Y,54,47,N,4,L,Mortgage,MI,121255815,JIXC03240283864653,Bachelor,A,Major Loss,Ambulance,1,1,OK,Oklahoma City,19,AGENT00664,VNDR00034
2020-09-07 00:00:00,TXN00002423,A00006548,PLC00004222,2015-06-18,2020-08-23,2020-08-28,Mobile,9.04,500,Martha Tuenge,7802 Titan Court,,Pasadena,MD,21122,176-63-2600,Y,63,95,Y,4,L,Own,LI,045431634,MSVF91081549227720,PhD,A,Total Loss,Ambulance,1,1,CA,Union City,0,AGENT00720,
2020-09-07 00:00:00,TXN00002424,A00003837,PLC00009335,2012-06-25,2020-09-03,2020-09-04,Life,60.54,39000,Harry Rodriguez,2098 Lower Newton Street,,Saint Albans City,VT,05478,065-70-5323,Y,53,23,Y,6,L,Rent,MI,119044012,PQQS76158474147400,Bachelor,A,Minor Loss,Police,0,0,OK,Oklahoma City,1,AGENT00477,
2020-09-07 00:00:00,TXN00002425,A00001084,PLC00008045,2012-05-15,2020-08-29,2020-09-01,Motor,85.03,1000,Margaret Keith,553 South Arlington Road,,Orange,CA,92869,268-11-0431,Y,51,34,Y,5,M,Rent,LI,015664923,XNZG23168000126308,College,A,Total Loss,Ambulance,1,0,GA,Savannah,19,AGENT00245,VNDR00052
2020-09-07 00:00:00,TXN00002426,A00001834,PLC00007087,2013-04-11,2020-09-03,2020-09-04,Life,62.87,58000,Steven Woods,3483 Canyon Creek Drive,,San Jose,CA,95132,850-78-8690,Y,50,24,Y,3,L,Rent,MI,075393247,MZZJ54477711080433,High School,A,Minor Loss,Police,1,1,CA,Paso Robles,8,AGENT00740,VNDR00527
2020-09-07 00:00:00,TXN00002427,A00003318,PLC00002901,2017-09-26,2020-09-02,2020-09-03,Property,104.21,19000,Mindy Krumwiede,110 Seaton Place Northwest,,Washington,DC,20001,614-54-1306,Y,27,16,Y,4,H,Rent,MI,123188922,ATTV13151391004155,Bachelor,A,Major Loss,Ambulance,1,0,CT,Manchester,18,AGENT00076,VNDR00191
2020-09-07 00:00:00,TXN00002428,A00001447,PLC00004391,2015-01-30,2020-08-23,2020-08-28,Life,65.06,13000,Kathy Keim,8852 Broderick Street,,Montgomery,AL,36117,544-32-9475,N,29,83,Y,2,M,Mortgage,HI,040940379,HZIX41799259130238,Bachelor,A,Major Loss,Ambulance,1,1,AK,Anchorage,21,AGENT00413,
2020-09-07 00:00:00,TXN00002429,A00007600,PLC00004979,2018-08-09,2020-08-18,2020-08-23,Travel,69.94,5000,Robert Ramirez,9331 Edison Road,,Lithia,FL,33547,043-65-0955,Y,46,100,Y,3,L,Mortgage,MI,058591684,HGHX36674152458839,Bachelor,A,Major Loss,Ambulance,1,1,MD,Crofton,17,AGENT00853,VNDR00535
2020-09-07 00:00:00,TXN00002430,A00002455,PLC00004307,2017-09-10,2020-08-24,2020-08-29,Mobile,11.3,400,John Singer,110 Castle Hill,,Manchester,CT,06040,656-63-5292,Y,28,34,N,3,L,Mortgage,MI,028444402,LZUJ27594261634684,Masters,A,Minor Loss,Ambulance,1,0,GA,Savannah,21,AGENT00173,VNDR00301
2020-09-07 00:00:00,TXN00002431,A00007227,PLC00005166,2019-10-18,2020-08-28,2020-08-31,Property,142.7,27000,Lauren Perine,3104 Southwest 46th Street,,Oklahoma City,OK,73119,016-53-2793,N,63,52,Y,7,M,Rent,MI,031116882,KRUK49310269097305,College,A,Minor Loss,Ambulance,0,0,MD,Glen Burnie,6,AGENT01134,VNDR00123
2020-09-07 00:00:00,TXN00002432,A00008852,PLC00001765,2013-06-16,2020-09-03,2020-09-04,Life,84.44,83000,John Racine,1311 Durrett Lane,,Louisville,KY,40213,445-99-0935,Y,56,26,N,5,L,Own,MI,020171391,RXHR28407321130921,Bachelor,A,Major Loss,Police,1,1,CO,Arvada,5,AGENT00171,
2020-09-07 00:00:00,TXN00002433,A00000111,PLC00000581,2013-03-22,2020-08-20,2020-08-25,Property,137.32,30000,Adam Mauro,2236 Susitna Drive,,Anchorage,AK,99517,554-29-5743,Y,30,117,Y,5,M,Mortgage,MI,031603515,YPVL61073957745733,College,A,Minor Loss,Ambulance,1,1,CA,Oakland,23,AGENT00219,VNDR00374
2020-09-07 00:00:00,TXN00002434,A00002252,PLC00003186,2019-10-02,2020-08-19,2020-08-24,Life,69.97,66000,Eugene Brown,1330 North Mission Boulevard,,Fayetteville,AR,72701,689-14-6404,N,60,7,Y,7,H,Mortgage,HI,049486313,CAWM19094050362584,College,A,Minor Loss,Ambulance,1,1,OK,Oklahoma City,10,AGENT01117,VNDR00458
2020-09-07 00:00:00,TXN00002435,A00007917,PLC00000983,2014-01-20,2020-09-04,2020-09-04,Life,78.24,53000,Harold Garwood,1823 Dinger Road,,Annapolis,MD,21402,770-05-4324,Y,56,45,Y,6,M,Rent,LI,123362612,CENR83675686464000,Masters,A,Major Loss,Police,0,1,CA,Twentynine Palms,23,AGENT00284,VNDR00311
2020-09-08 00:00:00,TXN00002436,A00001992,PLC00006810,2016-12-05,2020-08-23,2020-08-28,Travel,51.81,1000,Sheilah Hargrove,235 17th Street Southeast,,Washington,DC,20003,571-96-2571,Y,41,83,N,5,L,Own,MI,094612459,RNDD34224254044405,Bachelor,A,Minor Loss,Police,1,1,CA,Hayward,6,AGENT00590,VNDR00045
2020-09-08 00:00:00,TXN00002437,A00004467,PLC00004778,2019-02-16,2020-08-21,2020-08-26,Health,196.29,6000,Richard Sieracki,162 South Main Street,,Stowe,VT,05672,419-11-5321,Y,46,44,Y,3,L,Rent,MI,042213761,STXH60140871975088,High School,A,Total Loss,Police,0,1,AL,Montgomery,19,AGENT00856,
2020-09-08 00:00:00,TXN00002438,A00001984,PLC00002422,2019-06-16,2020-09-04,2020-09-05,Mobile,7.78,200,Adam Swindle,228 Central Street,,Milford,MA,01757,609-87-1362,N,62,89,Y,5,M,Mortgage,LI,073494575,JQQO94009059516771,Bachelor,D,Major Loss,Ambulance,1,0,AZ,Glendale,21,AGENT01016,VNDR00238
2020-09-08 00:00:00,TXN00002439,A00005014,PLC00007343,2018-10-18,2020-08-26,2020-08-31,Travel,71.34,5000,Bernadette Freeman,560 Penstock Drive,,Grass Valley,CA,95945,810-02-8528,N,28,38,Y,6,L,Own,MI,118361602,OOXE70399633404213,Bachelor,A,Minor Loss,Ambulance,1,1,CT,Manchester,21,AGENT00814,VNDR00144
